theta,Ff,Fr,hard_f,hard_r,soft_vy_signed_f,soft_vy_signed_r,cubic_f,cubic_r,qfu,qfv,qru,qrv
3.62,1.2625635959458597,0.5308747396295256,4.322335546465688,8.143653746857659,-0.06749941036433241,0.9999999906748657,6.539720715723293,36.483476414713486,0.870028927110797,0.2412415457816101,0.09845948547020132,0.8030443064256613
3.63,1.2526018339179,0.5267735881336059,4.284890520029885,8.077366535799005,-0.06785603982562925,0.9999999903964921,6.523707012055096,36.21538522682306,0.8699555212220755,0.24130392349577276,0.09845359873915613,0.8030555450378591
3.64,1.242647044142392,0.5226735704216758,4.2475440590427365,8.011179582456588,-0.06820887496867946,0.9999999901146636,6.506803363920953,35.94705728426719,0.8698829515467991,0.24136574627461443,0.09844772433384372,0.8030667604500998
3.65,1.2326994924007308,0.5185748072245733,4.210296610232656,7.945094046854123,-0.06855799283224641,0.9999999898294197,6.489027293841325,35.67850315761719,0.869811206500521,0.24142701179516451,0.09844186235092761,0.8030779524885685
3.66,1.2227594442970937,0.5144774192883486,4.173148611048056,7.879111083675792,-0.06890346718464904,0.9999999895408006,6.470395821580479,35.40973344093006,0.8697402749642034,0.24148771779663564,0.09843601288725526,0.8030891209790404
3.67,1.2128271652290032,0.5103815273660558,4.136100489836855,7.813231842277614,-0.06924536869883921,0.9999999892488466,6.450925493281354,35.14075874865166,0.8696701462586941,0.241547862079146,0.0984301760398658,0.8031002657468641
3.68,1.202902920358621,0.5062872522095381,4.09915266602046,7.747457466699078,-0.06958376511730063,0.999999988953599,6.430632405436849,34.8715897169048,0.8696008101207164,0.24160744250248203,0.09842435190599902,0.8031113866169434
3.69,1.1929869745851218,0.5021947145612062,4.062305550258209,7.681789095674647,-0.06991872140417311,0.9999999886550998,6.409532230596818,34.602237001782036,0.8695322566806858,0.24166645698498146,0.0984185405831018,0.8031224834137223
3.7,1.1830795925177329,0.49810403514581314,4.02555954460704,7.616227862645461,-0.07025029988862164,0.9999999883533909,6.387640238665094,34.33271127621527,0.8694644764418273,0.2417249035024516,0.09841274216883697,0.8031335559611675
3.71,1.1731810384495818,0.494015334662224,3.9889150426742797,7.550774895771033,-0.07057856039845466,0.9999999880485154,6.364971317556211,34.063023232732405,0.8693974602607045,0.24178278008716564,0.09840695676109044,0.803144604082753
3.72,1.1632915763321583,0.48992873377517804,3.9523724297658536,7.485431317941016,-0.070903560385992,0.9999999877405171,6.341539993639826,33.793183579359855,0.8693311993288917,0.24184008482689806,0.09840118445797894,0.8031556276014421
3.73,1.153411469750486,0.48584435310705887,3.9159320830289306,7.42019824678701,-0.07122535504571696,0.9999999874294397,6.31736044935221,33.523203040342345,0.8692656851558401,0.24189681586401923,0.09839542535785754,0.8031666263396734
3.74,1.1435409818989215,0.4817623132296536,3.8795943715896026,7.355076794694423,-0.07154399742469625,0.9999999871153279,6.292446541484695,33.25309235369997,0.8692009095527987,0.2419529713946435,0.09838967955932731,0.8031776001193434
3.75,1.1336803755576488,0.4776827346559163,3.843359656684909,7.290068068814257,-0.07185953852519651,0.999999986798227,6.266811815650898,32.982862271581226,0.869136864617857,0.24200854966784394,0.09838394716124255,0.8031885487617916
3.7600000000000002,1.12382991306941,0.47360573783173016,3.8072282917941065,7.225173171075088,-0.07217202740396064,0.9999999864781826,6.240469522555548,32.71252355895243,0.8690735427215248,0.24206354898484367,0.09837822826271869,0.8031994720877841
3.77,1.1139898563170099,0.46953144312767364,3.7712006227633026,7.1603931981949,-0.07248151126342664,0.9999999861552404,6.21343263275673,32.44208699181174,0.8690109364934516,0.24211796769829785,0.09837252296313852,0.8032103699174981
3.7800000000000002,1.104160466701462,0.46545997083078644,3.735276987925097,7.095729241692975,-0.07278803553649826,0.9999999858294479,6.185713847887177,32.17156335667986,0.8689490388100649,0.24217180421164228,0.09836683136216093,0.8032212420705068
3.79,1.0943420051200416,0.4613914411363447,3.6994577182204607,7.031182387901778,-0.07309164397097458,0.9999999855008521,6.157325616513613,31.90096344954275,0.8688878427823458,0.242225056978359,0.0983611535597264,0.8032320883657643
3.8000000000000003,1.0845347319455119,0.4573259741396303,3.663743137310162,6.966753717978868,-0.07339237870336313,0.9999999851695005,6.128280143364597,31.630298076039125,0.868827341745046,0.24227772450142254,0.0983554896560658,0.8032429086215893
3.81,1.0747389070051612,0.4532636898277227,3.6281335616894035,6.902444307918721,-0.0736902803334211,0.999999984835442,6.098589400232073,31.359578047175503,0.8687675292458915,0.24232980533264833,0.09834983975170628,0.8032537026556519
3.8200000000000003,1.0649547895606026,0.44920470807127477,3.592629300795892,6.838255228564554,-0.07398538799175795,0.9999999844987246,6.068265140361283,31.088814182103867,0.868708399035748,0.24238129807214404,0.09834420394747873,0.803264470284956
3.83,1.0551826382878438,0.44514914861631916,3.5572306571167207,6.774187545620098,-0.07427773940461173,0.9999999841593981,6.037318903274737,30.818017305494433,0.8686499450592164,0.24243220136775934,0.09833858234452435,0.803275211325828
3.84,1.0454227112577754,0.44109713107606985,3.5219379262921535,6.7102423196614245,-0.0745673709548467,0.999999983817512,6.005762027247857,30.54719824486921,0.868592161445776,0.24248251391456999,0.09833297504430226,0.803285925593899
3.85,1.0356752659168837,0.4370487749227305,3.486751397218292,6.646420606148532,-0.07485431774054509,0.9999999834731166,5.9736056585077035,30.27636783333162,0.8685350425012985,0.24253223445435748,0.0983273821485957,0.8032966129040916
3.86,1.0259405590685202,0.43300419947933044,3.451671352145654,6.582723455437074,-0.07513861362899744,0.9999999831262626,5.940860756691494,30.005536904575056,0.8684785827002032,0.24258136177515424,0.09832180375951882,0.8033072730706065
3.87,1.016218846854285,0.42896352391155007,3.4166980667775197,6.519151912789898,-0.07542029130939613,0.9999999827770013,5.907538106401459,29.73471629472479,0.8684227766778352,0.24262989471076202,0.09831623997952336,0.8033179059069061
3.88,1.006510384735891,0.4249268672195777,3.3818318103648126,6.455707018388555,-0.07569938234153818,0.9999999824253841,5.8736483217979485,29.46391684022181,0.8683676192234014,0.2426778321403266,0.09831069091140593,0.8033285112257023
3.89,0.9968154274771602,0.420894348229964,3.3470728458007675,6.392389807344706,-0.07597591720343115,0.9999999820714632,5.839201855024622,29.193149377222724,0.8683131052730971,0.24272517298788934,0.09830515665831312,0.8033390888389415
3.9,0.9871342291265466,0.41686608558750743,3.312421429711647,6.329201309711539,-0.07624992533462253,0.999999981715291,5.804209002937808,28.922424738909566,0.868259229903818,0.24277191622200614,0.09829963732374941,0.8033496385577908
3.91,0.9774670429997333,0.41284219774713793,3.2778778125475796,6.266142550494921,-0.07652143517888142,0.9999999813569206,5.7686799132581426,28.651753757890035,0.8682059883270015,0.24281806085534008,0.09829413301158296,0.8033601601926251
3.92,0.9678141216625104,0.4088228029658298,3.243442238672108,6.203214549664647,-0.07679047422503736,0.999999980996405,5.732624589216679,28.381147261891297,0.8681533758827433,0.24286360594426026,0.09828864382605214,0.8033706535530123
3.93,0.9581757169141586,0.40480801929452576,3.209114946447451,6.140418322165395,-0.07705706904339807,0.9999999806337981,5.696052898063312,28.110616073908595,0.8681013880345104,0.24290855058851987,0.0982831698717716,0.803381118447701
3.94,0.9485520797707452,0.4007979645700819,3.1748961683221335,6.07775487792774,-0.07732124532370678,0.9999999802691544,5.658974573994506,27.840171012315302,0.8680500203636979,0.24295289393085784,0.09827771125373846,0.8033915546846064
3.95,0.9389434604488858,0.39679275640722694,3.1407861309147584,6.015225221878913,-0.07758302790911605,0.9999999799025281,5.621399223954159,27.56982288839019,0.8679992685647265,0.24299663515666803,0.09827226807733874,0.803401962070798
3.96,0.9293501083497998,0.39279251219055067,3.1067850550962413,5.952830353953567,-0.07784244082828894,0.9999999795339742,5.583336332503533,27.299582505896677,0.8679491284404066,0.24303977349368988,0.09826684044835376,0.8034123404124851
3.97,0.919772272043308,0.38879734906650126,3.0728931560734973,5.89057126910424,-0.07809950732845321,0.9999999791635479,5.544795267303025,27.029460660094028,0.8678995958972161,0.24308230821163998,0.09826142847296497,0.8034226895150056
3.98,0.9102101992524985,0.3848073839354176,3.0391106434677773,5.828448957311897,-0.07835424990308287,0.9999999787913052,5.505785281363491,26.759468136643317,0.8678506669412853,0.24312423862195834,0.09825603225776176,0.8034330091828124
3.99,0.9006641368381503,0.3808227334435704,3.0054377213962526,5.766464403596091,-0.07860669032235387,0.9999999784173019,5.466315519643128,26.48961571069953,0.8678023376740607,0.24316556407745332,0.09825065190974541,0.8034432992194604
4.0,0.8911343307836105,0.3768435139752411,2.971874588550534,5.704618588025198,-0.07885684966036198,0.9999999780415947,5.426395020402338,26.219914146482928,0.867754604288404,0.2432062839720057,0.09824528753633616,0.803453559427595
4.01,0.8816210261800753,0.37286984164481646,2.9384214382718685,5.642912485726359,-0.07910474831904903,0.9999999776642399,5.386032721157354,25.95037419466949,0.8677074630651311,0.2432463977403381,0.09823993924537902,0.8034637896089387
4.0200000000000005,0.8721244672115999,0.3689018322889084,2.905078458630298,5.5813470668952485,-0.07935040605558398,0.9999999772852949,5.345237461185455,25.68100659332812,0.8676609103691398,0.2432859048576661,0.09823460714514866,0.8034739895642801
4.03,0.8626448971407845,0.36493960145850884,2.8718458324982183,5.519923296805819,-0.07959384200422837,0.999999976904817,5.304017984320063,25.4118220663663,0.8676149426462568,0.24332480483947527,0.0982292913443557,0.8034841590934605
4.04,0.8531825582943182,0.360983264411161,2.8387237376262604,5.458642135819696,-0.07983507470033067,0.9999999765228641,5.262382943457942,25.14283132151664,0.8675695564198362,0.24336309724122174,0.09822399195215226,0.8034942979953634
4.05,0.8437376920489162,0.35703293610316345,2.805712346716377,5.397504539395522,-0.08007412210142355,0.9999999761394939,5.220340902471643,24.874045050371386,0.8675247482877461,0.24340078165808732,0.09821870907813701,0.8035044060679011
4.0600000000000005,0.8343105388174159,0.35308873118180845,2.7728118274944045,5.33651145809803,-0.08031100160772774,0.999999975754765,5.177900338879273,24.605473928174074,0.8674805149194454,0.2434378577247346,0.09821344283236139,0.8035144831080044
4.07,0.824901338034954,0.3491507639776426,2.74002234278294,5.275663837607031,-0.08054573008287055,0.9999999753687357,5.135069647968395,24.337128610400207,0.8674368530530586,0.24347432511503553,0.09820819332533429,0.8035245289116104
4.08,0.8155103281454449,0.3452191484967608,2.7073440505721025,5.21496261872609,-0.08077832387247653,0.9999999749814654,5.091857143564883,24.06901973452671,0.8673937594927297,0.2435101835418403,0.09820296066802772,0.8035345432736514
4.09,0.8061377465882084,0.34129399841313396,2.6747771040899275,5.154408737391058,-0.08100879882236833,0.9999999745930128,5.0482710625953064,23.801157917710846,0.8673512311060455,0.24354543275674248,0.09819774497188165,0.8035445259880437
4.1,0.7967838297847385,0.33737542706096724,2.6423216518724413,5.094003124678444,-0.08123717029638766,0.9999999742034376,5.004319564833242,23.533553755544418,0.8673092648215228,0.24358007254983513,0.0981925463488102,0.803554476847676
4.11,0.7874488131257047,0.33346354742709294,2.609977837832338,5.033746706813469,-0.08146345319285182,0.9999999738127994,4.960010736951302,23.26621782217734,0.8672678576262811,0.2436141027494915,0.09818736491120551,0.8035643956443992
4.12,0.7781329309580768,0.32955847214339795,2.5777458013275787,4.973640405178017,-0.08168766196091723,0.999999973421158,4.915352594842035,22.999160668186736,0.8672270065637417,0.2436475232221326,0.09818220077194355,0.8035742821690152
4.13,0.7688364165724422,0.32566031347928215,2.545625677228907,4.913685136318266,-0.0819098106159413,0.9999999730285737,4.870353083476117,22.732392821045785,0.8671867087314684,0.24368033387200874,0.0981770540443888,0.803584136211266
4.14,0.7595595021904712,0.3217691833341595,2.5136175959871014,4.853881811952206,-0.08212991275456479,0.9999999726351066,4.82502008120329,22.465924782990864,0.8671469612790542,0.24371253464097464,0.09817192484239987,0.8035939575598233
4.15,0.7503024189525784,0.3178851932299926,2.4817216836991434,4.794231338976765,-0.0823479815687777,0.9999999722408174,4.779361399909341,22.199767030136385,0.8671077614061496,0.24374412550828112,0.09816681328033296,0.803603746002279
4.16,0.7410653969057331,0.3140084543038609,2.449938062173983,4.7347346194749225,-0.0825640298596496,0.9999999718457669,4.7333847877136295,21.933930012914725,0.8670691063605455,0.24377510649036138,0.09816171947304807,0.8036135013251331
4.17,0.7318486649914377,0.3101390773005794,2.418266848997608,4.675392550722355,-0.08277807005042266,0.9999999714500162,4.687097929838345,21.668424153383565,0.8670309934363452,0.24380547764062788,0.09815664353591275,0.803623223313786
4.18,0.7226524510338717,0.3062771725653369,2.386708157597332,4.616206025194003,-0.08299011419890924,0.9999999710536263,4.640508450518409,21.403259845550977,0.8669934199722378,0.24383523904927082,0.09815158558480765,0.8036329117525259
4.19,0.7134769817280799,0.30242285003639774,2.3552620973069223,4.557175930570315,-0.08320017401092221,0.9999999706566585,4.593623914357703,21.138447453925735,0.8669563833496514,0.2438643908430222,0.09814654573613019,0.803642566424521
4.2,0.7043224826285576,0.2985762192378254,2.323928773428458,4.498303149743257,-0.0834082608503196,0.999999970259174,4.546451827346163,20.873997313177814,0.8669198809913393,0.24389293318500285,0.09814152410679962,0.8036521871118091
4.21,0.6951891781377465,0.29473738927225523,2.2927082872961764,4.439588560822065,-0.08361438575137817,0.999999969861235,4.498999639335102,20.60991972616933,0.8668839103596855,0.24392086627449222,0.09813652081426116,0.8036617735952883
4.22,0.6860772914947816,0.2909064688137135,2.2616007363388766,4.38103303713874,-0.08381855942977887,0.9999999694629027,4.451274743393104,20.34622496419633,0.8668484689551949,0.2439481903467296,0.09813153597649085,0.803671325654707
4.23,0.6769870447644583,0.28708356610046964,2.230606214140879,4.322637447253287,-0.08402079229215488,0.9999999690642393,4.403284478979578,20.082923265551212,0.8668135543151674,0.243974905672746,0.09812656971199937,0.8036808430686552
4.24,0.6679186588262759,0.2832687889279459,2.1997248105034783,4.264402654958685,-0.08422109444634392,0.9999999686653066,4.355036131103078,19.820024834779673,0.866779164012296,0.24400101255916812,0.09812162213983662,0.803690325614556
4.25,0.6588723533635322,0.2794622446416526,2.168956611506519,4.206329519285559,-0.08441947571214342,0.999999968266167,4.306536932932077,19.557539841600516,0.8667452956532111,0.24402651134799658,0.09811669337959597,0.8036997730686544
4.26,0.6498483468527841,0.27566404013019297,2.1383016995675588,4.1484188945066,-0.08461594562936343,0.9999999678668822,4.257794065697057,19.295478420663088,0.8667119468773662,0.24405140241645648,0.09811178355141773,0.8037091852060119
4.2700000000000005,0.6408468565532448,0.27187428181828943,2.1077601535024524,4.090671630140727,-0.08481051346792413,0.9999999674675151,4.208814661117708,19.0338506697504,0.8666791153556795,0.2440756861767793,0.09810689277599437,0.8037185618004945
4.28,0.6318680984964881,0.26809307565988083,2.0773320485839144,4.033088570956943,-0.08500318823567367,0.9999999670681277,4.159605799452621,18.772666649996147,0.8666467987894643,0.24409936307604288,0.09810202117457259,0.8037279026247676
4.29,0.6229122874761734,0.2643205271312431,2.0470174566006563,3.975670556977911,-0.08519397868732853,0.9999999666687824,4.11017451346462,18.511936384036044,0.866614994909229,0.24412243359597116,0.09809716886895983,0.8037372074502833
4.3,0.613979637037995,0.2605567412241792,2.0168164459154214,3.9184184234832204,-0.08538289333221089,0.999999966269542,4.060527787876054,18.25166985581001,0.8665837014736302,0.2441448982527632,0.09809233598152589,0.8037464760472764
4.3100000000000005,0.6050703594696941,0.2568018224392439,1.986729081523174,3.8613330010124276,-0.08556994044261745,0.9999999658704686,4.010672559003406,17.99187700932221,0.8665529162683573,0.24416675759689502,0.09808752263520781,0.8037557081847537
4.32,0.5961846657912953,0.25305587477902974,1.9567554251080939,3.804415115367724,-0.08575512806087099,0.9999999654716253,3.9606157173897265,17.73256774861527,0.8665226371051843,0.2441880122129535,0.09808272895351279,0.8037649036304881
4.33,0.587322765745443,0.24931900174148994,1.9268955351002859,3.7476655876163676,-0.08593846400647938,0.9999999650730741,3.9103641073379376,17.47375193583256,0.866492861821014,0.24420866271946107,0.09807795506052301,0.8037740621510087
4.34,0.5784848677878451,0.2455913063133261,1.8971494667326352,3.691085234092797,-0.0861199558836812,0.9999999646748782,3.859924527527887,17.21543939126893,0.8664635882768824,0.24422870976868266,0.09807320108089775,0.8037831835115944
4.3500000000000005,0.5696711790778936,0.24187289096341585,1.867517272096463,3.6346748664004167,-0.08629961108793302,0.9999999642770997,3.809303732389557,16.957639891727695,0.8664348143570966,0.24424815404645736,0.09806846713987843,0.8037922674762665
4.36,0.560881905469398,0.23816385763630601,1.8379990001973374,3.5784352914131574,-0.08647743681280966,0.9999999638798016,3.7585084311176926,16.700363170899692,0.8664065379683299,0.24426699627201146,0.09806375336329043,0.8038013138077813
4.37,0.5521172515015019,0.23446430774574517,1.808594697009568,3.5223673112766303,-0.0866534400556832,0.9999999634830463,3.7075452899725905,16.44361891755573,0.8663787570388694,0.24428523719780373,0.09805905987754757,0.8038103222676221
4.38,0.5433774203896522,0.23077434216827772,1.7793044055313034,3.46647172340902,-0.08682762762447538,0.9999999630868963,3.6564209314359255,16.187416775583188,0.8663514695177392,0.24430287760933048,0.098054386809655,0.8038192926159939
4.39,0.534662614016756,0.22709406123689327,1.7501281658386485,3.4107493205017283,-0.08700000614354585,0.9999999626914146,3.60514193529597,15.9317663419084,0.8663246733739337,0.2443199183249531,0.09804973428721249,0.8038282246118146
4.4,0.525973032924519,0.22342356473472572,1.7210660151386172,3.3552008905195523,-0.08717058205835378,0.9999999622966628,3.553714838644764,15.676677167174718,0.8662983665958042,0.24433636019575636,0.09804510243841741,0.8038371180127102
4.41,0.5173088763046859,0.2197629518888152,1.6921179878243957,3.299827216700753,-0.0873393616438186,0.9999999619027039,3.502146136608558,15.422158754650743,0.86627254719,0.2443522041052918,0.09804049139206776,0.8038459725750065
4.42,0.5086703419908517,0.21611232136391803,1.6632841155251308,3.2446290775566027,-0.08750635100524873,0.9999999615096001,3.4504422826270487,15.168220558392264,0.8662472131813206,0.24436745096953486,0.0980359012775655,0.8038547880537243
4.43,0.5000576264498305,0.21247177125637956,1.634564427161643,3.189607246870781,-0.08767155608840482,0.999999961117414,3.398609688536144,14.914871983753722,0.866222362611457,0.24438210173656957,0.09803133222491914,0.8038635642025719
4.44,0.49147092477365917,0.2088413990880613,1.6059589489961814,3.1347624936983314,-0.08783498268125124,0.9999999607262071,3.3466547249904917,14.662122386310397,0.8661979935387509,0.2443961573865136,0.09802678436474631,0.80387230077394
4.45,0.48291043067147454,0.2052213018003306,1.5774677046845893,3.0800955823644025,-0.08799663641966202,0.9999999603360423,3.2945837220718412,14.409981070969463,0.8661741040374771,0.2444096189313197,0.09802225782827771,0.8038809975188949
4.46,0.47437633646157096,0.20161157574810162,1.549090715327288,3.025607272462559,-0.08815652279199039,0.9999999599469807,3.242402969123597,14.158457290998722,0.8661506921972645,0.24442248741461067,0.09801775274735837,0.8038896541871734
4.47,0.4658688330635232,0.19801231669394306,1.5208279995207166,2.9712983188528854,-0.08831464714476607,0.9999999595590848,3.1901187152192887,13.907560247757576,0.8661277561223877,0.24443476391147248,0.09801326925445096,0.8038982705271775
4.48,0.45738810999058316,0.19442361980224016,1.4926795734065483,2.9171694716596486,-0.08847101468552111,0.9999999591724159,3.1377371689125746,13.65729908995266,0.8661052939314088,0.24444644952833167,0.09800880748263836,0.8039068462859676
4.49,0.44893435534206305,0.19084557963341983,1.4646454507221702,2.8632214762687695,-0.08862563048802967,0.9999999587870357,3.085264499103137,13.407682912771929,0.8660833037565295,0.2444575454027542,0.0980043675656262,0.8039153812092587
4.5,0.4405077557959143,0.18727829013823652,1.4367256428498032,2.809455073324811,-0.08877849949605902,0.9999999584030057,3.0327068349840407,13.158720757206561,0.8660617837431271,0.24446805270328803,0.09799994963774467,0.8039238750414146
4.51,0.43210849660139566,0.18372184465211688,1.408920158865669,2.7558709987277883,-0.08892962652768764,0.9999999580203869,2.980070265608386,12.910421609144388,0.8660407320492258,0.2444779726292821,0.09799555383395164,0.803932327525443
4.5200000000000005,0.42373676157189066,0.1801763358895713,1.3812290055884806,2.7024699836295727,-0.08907901627909197,0.9999999576392407,2.927360841383862,12.66279439940737,0.8660201468450335,0.24448730641071864,0.09799118028983418,0.803940738402991
4.53,0.4153927330778393,0.17664185593866136,1.3536521876275023,2.6492527544299884,-0.08922667332827301,0.9999999572596274,2.8745845725417185,12.415848002040786,0.866000026312491,0.2444960553080449,0.09798682914161122,0.8039491074143398
4.54,0.4070765920397887,0.17311849625553663,1.3261897074303013,2.5962200327725693,-0.08937260213877825,0.9999999568816086,2.821747430433584,12.16959123479689,0.8659803686448224,0.244504220611998,0.09798250052613543,0.8039574342984013
4.55,0.3987885179216199,0.16960634765902852,1.2988415653294259,2.543372535540003,-0.08951680706223401,0.9999999565052439,2.768855347163063,11.924032857416085,0.8659611720462344,0.24451180364346742,0.09797819458089563,0.8039657187927123
4.5600000000000005,0.3905286887237405,0.16610550032531401,1.2716077595904167,2.4907109748492613,-0.08965929234389933,0.999999956130594,2.715914215677396,11.679181571815299,0.8659424347312487,0.2445188057532578,0.09797391144401792,0.8039739606334319
4.57,0.38229728097657956,0.1626160437826401,1.2444882864573426,2.438236058046353,-0.0898000621244588,0.9999999557577188,2.662929889936472,11.435046020894085,0.8659241549244974,0.24452522832196466,0.09796965125426813,0.8039821595553371
4.58,0.37409446973414645,0.15913806690611484,1.2174831401986128,2.3859484877008414,-0.08993912044293234,0.9999999553866783,2.609908184948476,11.191634788132953,0.8659063308603797,0.2445310727598145,0.09796541415105361,0.8039903152918181
4.59,0.3659204285676151,0.1556716579125599,1.1905923131532297,2.333848961599908,-0.0900764712411993,0.9999999550175318,2.556854876715259,10.948956397055843,0.8658889607825306,0.2445363405064491,0.09796120027442469,0.8039984275748756
4.6000000000000005,0.3577753295591337,0.15221690435543409,1.1638157957755744,2.2819381727421773,-0.09021211836645722,0.999999954650339,2.503775702439639,10.70701931041164,0.865872042943538,0.24454103303077168,0.0979570097650758,0.8040064961351181
4.61,0.3496593432958096,0.14877389311981926,1.1371535766792018,2.2302168093312575,-0.09034606557240185,0.9999999542851582,2.4506763602252573,10.465831929683137,0.8658555756048186,0.2445451518308313,0.0979528427643492,0.8040145207017556
4.62,0.3415726388635722,0.14534271041747568,1.110605642682609,2.1786855547688013,-0.09047831652517759,0.9999999539220489,2.3975625093619772,10.225402594433803,0.8658395570359178,0.24454869843355315,0.09794869941423345,0.8040225010026002
4.63,0.33351538384136514,0.14192344178196145,1.0841719788524578,2.127345087647393,-0.09060887480512844,0.9999999535610692,2.3444397702824995,9.985739581972899,0.8658239855143193,0.24455167439459904,0.09794457985736568,0.8040304367640615
4.64,0.32548774429553234,0.13851617206381658,1.057852568545385,2.0761960817430474,-0.09073774390610345,0.9999999532022774,2.291313724600396,9.746851106160415,0.8658088593255538,0.2445540812982988,0.09794048423703608,0.8040383277111416
4.65,0.31748988477393836,0.13512098542582685,1.0316473934536905,2.0252392060073734,-0.09086492724404774,0.9999999528457315,2.238189914955773,9.508745317765973,0.8657941767621843,0.24455592075729293,0.09793641269718324,0.8040461735674375
4.66,0.30952196830067774,0.1317379653383394,1.005556433645237,1.9744751245594436,-0.0909904281539808,0.9999999524914887,2.185073844805227,9.271430302928355,0.8657799361241987,0.24455719441253046,0.09793236538240079,0.8040539740551339
4.67,0.30158415637048347,0.12836719457466242,0.9795796676076862,1.9239044966773573,-0.09111424989740334,0.9999999521396065,2.131970978924202,9.034914083404509,0.8657661357181429,0.24455790393294263,0.09792834243793423,0.8040617288950043
4.68,0.2936766089436749,0.12500875520651708,0.9537170722873576,1.8735279767894055,-0.09123639565836801,0.9999999517901418,2.078886742914466,8.799204615266376,0.8657527738576258,0.24455805101546385,0.09792434400968589,0.8040694378064064
4.69,0.2857994844407515,0.12166272859957551,0.9279686231330704,1.82334621446503,-0.09135686855217934,0.9999999514431509,2.0258265232484582,8.56430978921031,0.8657398488622986,0.24455763738466063,0.09792037024421253,0.8040771005072818
4.7,0.27795293973743346,0.11832919540905731,0.9023342941357124,1.7733598544053786,-0.09147567162508564,0.9999999510986906,1.9727956674202667,8.330237429411175,0.8657273590579262,0.24455666479263385,0.09791642128872721,0.804084716714153
4.71,0.27013713015979157,0.11500823557539898,0.876814057867667,1.7235695364335724,-0.09159280785436365,0.9999999507568158,1.9197994834991865,8.096995293134954,0.8657153027764087,0.24455513501891135,0.09791249729110084,0.8040922861421245
4.72,0.26235220947931603,0.11169992831999391,0.8514078855237238,1.6739758954846746,-0.09170828015328288,0.9999999504175829,1.866843240586493,7.864591070351161,0.8657036783552197,0.24455304987018098,0.09790859839986213,0.8040998085048773
4.73,0.25459832990823306,0.10840435214100175,0.8261157469599859,1.6245795615953098,-0.09182209137217541,0.9999999500810466,1.8139321680976817,7.633032383230783,0.8656924841373115,0.2445504111801467,0.09790472476419743,0.8041072835146716
4.74,0.2468756420949132,0.10512158480923108,0.8009376107327238,1.575381159893066,-0.09193424430033695,0.9999999497472615,1.7610714562935286,7.4023267855140045,0.8656817184709242,0.24454722080935437,0.09790087653395277,0.8041147108823431
4.75,0.23918429511941225,0.10185170336408968,0.7758734441362453,1.526381310585409,-0.09204474166643704,0.999999949416282,1.7082662557095731,7.172481762052921,0.8656713797095744,0.24454348064506232,0.09789705385963293,0.804122090317305
4.76,0.23152443648897605,0.09859478410960827,0.7509232132422282,1.4775806289485107,-0.0921535861444568,0.999999949088162,1.6555216774993808,6.9435047286574925,0.8656614662113792,0.24453919260093657,0.09789325689240179,0.8041294215275439
4.7700000000000005,0.22389621213390856,0.09535090261053289,0.7260868829356046,1.4289797253156096,-0.09226078035087315,0.9999999487629552,1.6028427931982772,6.715403030930459,0.8656519763394352,0.24453435861701892,0.09788948578408418,0.8041367042196209
4.78,0.21629976640334822,0.0921201336884969,0.7013644169523643,1.3805792050651484,-0.09236632684859593,0.999999948440714,1.5502346341608275,6.488183944725024,0.8656429084613873,0.24452898065947812,0.09788574068716392,0.8041439380986726
4.79,0.2087352420612311,0.08890255141825572,0.6767557779158986,1.3323796686085694,-0.09247022814817178,0.9999999481214918,1.497702192354179,6.261854674971013,0.8656342609493235,0.24452306072044871,0.09788202175478451,0.8041511228684104
4.8,0.20120278028231195,0.08569822912399545,0.6522609273734958,1.2843817113778653,-0.09257248671095937,0.9999999478053404,1.4452504194481075,6.036422355429443,0.8656260321794383,0.24451660081780444,0.09787832914074997,0.804158258231118
4.8100000000000005,0.1937025206484347,0.08250723937572252,0.6278798258309126,1.236585923812778,-0.09267310494703362,0.9999999474923112,1.3928842273497717,5.8118940485480435,0.8656182205323274,0.2445096029950916,0.09787466299952359,0.8041653438876555
4.82,0.1862346011446983,0.07932965398571715,0.6036124327887424,1.1889928913477856,-0.09277208522118902,0.999999947182456,1.3406084873862145,5.588276744631856,0.8656108243923107,0.24450206932121218,0.0978710234862277,0.8041723795374579
4.83,0.17879915815595246,0.07616554400506084,0.579458706775781,1.14160319439869,-0.09286942984983133,0.9999999468758253,1.288428030938383,5.365577361758809,0.8656038421478517,0.2444940018903856,0.0978674107566448,0.804179364878536
4.84,0.17139632646318062,0.07301497972023982,0.5554186053844679,1.0944174083490106,-0.09296514110724771,0.9999999465724696,1.236347649000816,5.143802745265743,0.8655972721908499,0.244485402821817,0.09786382496721485,0.8041862996074771
4.8500000000000005,0.164026239240217,0.06987803064982256,0.5314920853033889,1.04743610353609,-0.0930592212223708,0.9999999462724387,1.1843720919504057,4.922959667212933,0.8655911129170764,0.24447627425966117,0.09786026627503656,0.8041931834194467
4.86,0.15668902805037946,0.06675476554120617,0.5076791023512206,1.000659845236861,-0.09315167238320457,0.9999999459757816,1.1325060695180635,4.703054826217468,0.8655853627256903,0.24446661837274403,0.09785673483786596,0.8042000160081897
4.87,0.14938482284333532,0.06364525236744144,0.4839796115089682,0.9540891936534,-0.09324249673610964,0.9999999456825474,1.080754250857989,4.484094847054508,0.8655800200193721,0.24445643735444353,0.0978532308141167,0.8042067970660305
